OBJECTID,FULLADDRESS,BuildingName,Square,Lot,Date,MapYear,Permit_Notes,NOTES,Suffix,EDITTYPE,House_Key,House_Type,Extant,Updated,Facade,Flag,Contributing,ArchitectGroup,Developer,Quantity,Rooms,Width,Depth,Number_of_Families,Store,Stories,Permits_Last_Editor,Permits_Last_Edit_Date,RazedFlag,PermitsSource,PermitNumber,Owner,Architect,Builder,Material,Purpose,EstimatedCost,MicrofilmRoll,PermitType,SolidFilled,FoundationMaterial,StoneType,RoofType,FrontMaterial,RoofMaterial,Heat,Shape__Area,Shape__Length
88630,5055 MACARTHUR BOULEVARD NW,,1410,6.0,6/29/1933 12:00:00 AM,1933,"class 3, which is the highest award of the weekly",,,,68499.0,Detached,1.0,1.0,building,0.0,,"Justement, Louis","Curran, Susan, Mrs.",7.0,0.0,28.0,21.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,164186,"Curran, Susan, Mrs.","Justement, Louis","Pessagno, E. A.",brick & frame,dwelling,28000.0,499,,,brick & tile,,pitch,,composition,hot water,135.6640625,51.8235825129046
88631,5039 MACARTHUR BOULEVARD NW,,1410,2.0,6/29/1933 12:00:00 AM,1933,"class 3, which is the highest award of the weekly",,,,68495.0,Detached,1.0,1.0,building,0.0,,"Justement, Louis","Curran, Susan, Mrs.",7.0,0.0,28.0,21.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,164186,"Curran, Susan, Mrs.","Justement, Louis","Pessagno, E. A.",brick & frame,dwelling,28000.0,499,,,brick & tile,,pitch,,composition,hot water,127.2109375,49.1390173689947
88632,5043 MACARTHUR BOULEVARD NW,,1410,3.0,6/29/1933 12:00:00 AM,1933,"class 3, which is the highest award of the weekly",,,,68496.0,Detached,1.0,1.0,building,,,"Justement, Louis","Curran, Susan, Mrs.",7.0,0.0,28.0,21.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,164186,"Curran, Susan, Mrs.","Justement, Louis","Pessagno, E. A.",brick & frame,dwelling,28000.0,499,,,brick & tile,,pitch,,composition,hot water,156.0703125,54.0872514496463
88633,5047 MACARTHUR BOULEVARD NW,,1410,4.0,6/29/1933 12:00:00 AM,1933,"class 3, which is the highest award of the weekly",,,,68497.0,Detached,1.0,1.0,building,0.0,,"Justement, Louis","Curran, Susan, Mrs.",7.0,0.0,28.0,21.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,164186,"Curran, Susan, Mrs.","Justement, Louis","Pessagno, E. A.",brick & frame,dwelling,28000.0,499,,,brick & tile,,pitch,,composition,hot water,115.2890625,46.8379064464078
88648,5049 MACOMB STREET NW,,1432,25.0,5/20/1941 12:00:00 AM,1941,,,,,118581.0,Detached,1.0,1.0,building,0.0,,"Drayer, Donald H.","Stanley, John J.",1.0,7.0,37.0,25.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,243790,"Stanley, John J.","Drayer, Donald H.","Stanley, John J.",brick,dwelling,9500.0,647,,,cinder block & brick,,pitch,,slate,air conditioning,196.19921875,63.9371618466544
88703,3311 NEBRASKA AVENUE NW,,1604,34.0,6/25/1938 12:00:00 AM,1938,,,,,107248.0,Detached,1.0,1.0,building,0.0,,"Abel, J.H./Dillon & Abel/Berla & Abel",Metropolitan M. E. Church,1.0,8.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,10/22/2015 6:50:31 PM,0.0,DC Historical Building Permits Database,214176,Metropolitan M. E. Church,Dillon & Abel,"Phillips, Frank S.",c. b. & brick & frame,dwelling,16500.0,600,,,brick & tile,,pitch,,slate,hot air,338.1484375,95.7351823539079
88779,5038 MACARTHUR BOULEVARD NW,,1414,810.0,4/19/1923 12:00:00 AM,1923,,,,,15004.0,Detached,1.0,1.0,building,0.0,,Dunkle,"Smith, Lillian",1.0,0.0,24.0,28.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,9306,"Smith, Lillian",Dunkle,"Towne, F. H.",frame,dwelling,,238,,solid,,,pitch,frame,,,129.9140625,48.5802443921883
88880,5146 KLINGLE STREET NW,,1437,32.0,2/29/1924 12:00:00 AM,1924,,,,,2179.0,Detached,1.0,1.0,building,0.0,,"Jackson, W. F.","Jackson, W. F.",2.0,0.0,20.0,24.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6962,"Jackson, W. F.","Jackson, W. F.","Jackson, W. F.",frame,dwelling,3000.0,255,,solid,concrete,,A,frame,asphalt,stove,376.90625,85.1980444070906
88881,5150 KLINGLE STREET NW,,1437,45.0,2/29/1924 12:00:00 AM,1924,,,,,2180.0,Detached,1.0,1.0,building,0.0,,"Jackson, W. F.","Jackson, W. F.",2.0,0.0,20.0,24.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6962,"Jackson, W. F.","Jackson, W. F.","Jackson, W. F.",frame,dwelling,3000.0,255,,solid,concrete,,A,frame,asphalt,stove,465.38671875,98.2317814097953
88905,4715 FULTON STREET NW,,1408,20.0,9/2/1941 12:00:00 AM,1941,,,,,119920.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,1.0,10.0,50.0,35.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,247052,Miller (W. C. & A. N.) Development Co.,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,brick & frame,dwelling,13000.0,652,,,brick & tile,,pitch,,slate,air conditioning,332.78515625,82.8291284825752
88974,5521 POTOMAC AVENUE NW,,1449,108.0,10/26/1909 12:00:00 AM,1909,,,,,53771.0,Detached,1.0,1.0,building,0.0,,"Miller, Dan B., Jr.","Lanning, J.",1.0,0.0,33.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2799,"Lanning, J.","Miller, Dan B., Jr.","Lanning, J.",frame,dwelling,3700.0,549,,solid,concrete,,pitch,frame,shingles,stove(s),275.50390625,70.9044551278687
88984,5322 NEBRASKA AVENUE NW,,1991,28.0,8/15/1930 12:00:00 AM,1930,,,,,64644.0,Detached,1.0,1.0,building,0.0,,"Norton, Claude N.","Huddleson, H. P.",1.0,6.0,33.0,23.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,135356,"Huddleson, H. P.","Norton, Claude N.","Huddleson, H. P.",brick & frame,dwelling,8000.0,425,,,brick,,pitch,,asphalt,hot water,181.18359375,59.3572734931869
88986,2820 HURST TERRACE NW,,1420,829.0,10/20/1931 12:00:00 AM,1931,class 5,,,,66666.0,Detached,1.0,1.0,building,0.0,,"Jackson, W. F.",Jackson & Dorsett,1.0,5.0,31.0,34.0,0.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,147601,Jackson & Dorsett,"Jackson, W. F.","Jackson, W. F.",frame,dwelling,3800.0,460,,,concrete block,,pitch,,comp shingles,hot water,348.390625,83.9482923759611
89089,5420 CAROLINA PLACE NW,,1443,839.0,9/16/1931 12:00:00 AM,1931,class 3,,,,66501.0,Detached,1.0,1.0,building,0.0,,Sears Roebuck & Co.,"Lingle, Edward",1.0,6.0,25.0,28.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,146620,"Lingle, Edward",Sears Roebuck & Co.,Sears Roebuck & Co.,brick & frame,dwelling,7000.0,457,,,concrete block,,pitch,,asphalt shingles,hot water,149.12109375,49.9664303483589
89121,5607 SHERIER PLACE NW,,1451,848.0,3/8/1927 12:00:00 AM,1927,,,,,28517.0,Detached,1.0,1.0,building,0.0,,"Philpitt, Richard F.","Philpitt, Richard F.",1.0,5.0,24.0,33.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6943,"Philpitt, Richard F.","Philpitt, Richard F.","Philpitt, Richard F.",frame,dwelling,4000.0,350,,solid,concrete,,pitch,,comp,pipeless furnace,169.82421875,58.5832117843137
89185,5815 SHERIER PLACE NW,,1455,846.0,8/29/1922 12:00:00 AM,1922,,,,,16797.0,Detached,1.0,1.0,building,0.0,,"Woodward, C.","Yebens, Walter J. & Irene A.",1.0,0.0,24.0,33.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2145,"Yebens, Walter J. & Irene A.","Woodward, C.","Speet, B.",frame,dwelling,5800.0,228,,solid,concrete blocks,,pitch,frame,,hot water,241.61328125,68.0297323773582
89253,5507 CAROLINA PLACE NW,,1449,90.0,12/7/1933 12:00:00 AM,1933,,,,,68838.0,Detached,1.0,1.0,building,0.0,,"Pruett, G. Raymond","Pruett, George E.",1.0,6.0,28.0,36.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,168391,"Pruett, George E.","Pruett, G. Raymond","Pruett, G. Raymond",brick,dwelling,4800.0,508,,,brick,,pitch,,composition shingles,hot water,160.609375,57.3771383495777
89263,4420 KLINGLE STREET NW,,1610,53.0,1/22/1926 12:00:00 AM,1926,,,,,9243.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",1.0,6.0,30.0,30.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6087,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",frame,dwelling,7000.0,322,,solid,brick,,pitch,stucco,shingles,hot water,230.90234375,62.4835910351781
89289,3621 NEWARK STREET NW,,1914,804.0,3/18/1926 12:00:00 AM,1926,ne cor Wisconsin,,,,9836.0,,1.0,1.0,building,0.0,Yes,"Santmyers, George T.",Wenger Bros.,1.0,152.0,0.0,0.0,52.0,0.0,4.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7518,Wenger Bros.,"Santmyers, George T.",Wenger Bros.,brick,apartment,200000.0,325,,solid,concrete,,flat,brick,slag,steam,1548.0546875,228.787215477623
89349,4314 KLINGLE STREET NW,,1622,43.0,9/25/1931 12:00:00 AM,1931,,,,,66549.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.","Miller, W. C. & A. N.",1.0,6.0,24.0,30.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,146876,"Miller, W. C. & A. N.","MacNeil, G. E.","Miller, W. C. & A. N.",brick & stone & frame,dwelling,8000.0,458,,,brick & stone,,pitch,,slate,hot water,172.91015625,58.7784301340245
89361,5429 CATHEDRAL AVENUE NW,,1449,834.0,11/7/1927 12:00:00 AM,1927,w cor Carolina pl,,,,30665.0,Detached,1.0,1.0,building,0.0,,Lewis Mfg. Co.,"Harward, Fannie L.",1.0,10.0,37.0,26.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,3935,"Harward, Fannie L.",Lewis Mfg. Co., ,frame,dwelling,10000.0,366,,solid,concrete,,pitch,,slate surfaced shingles,hot water,331.625,81.0795661978144
89406,5804 MACARTHUR BOULEVARD NW,,1455,854.0,5/14/1923 12:00:00 AM,1923,,,,,14612.0,Detached,1.0,1.0,building,0.0,,"Lohr, Chas. A.","Tanney, Joseph P.",1.0,0.0,26.0,34.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,10458,"Tanney, Joseph P.","Lohr, Chas. A.","Lohr, Chas. A.",frame,dwelling,5000.0,240,,solid,concrete blocks,,pitch,frame,comp,hot air,226.62890625,65.3267650374248
89657,3801 GARFIELD STREET NW,,1814,66.0,7/24/1934 12:00:00 AM,1934,,,,,69332.0,Detached,1.0,1.0,building,0.0,,"McDonald, James D.","Ceresimele, Costanzo",1.0,8.0,26.0,41.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,173150,"Ceresimele, Costanzo","McDonald, James D.","Hensley, J. J.",brick & tile,dwelling,7000.0,518,,,brick & tile,,pitch,,slate,hot water,199.35546875,60.2832184070273
89748,5225 PARTRIDGE LANE NW,,1447,855.0,6/25/1941 12:00:00 AM,1941,,,,,119108.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Warthen, Edmund G.",1.0,9.0,76.0,30.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,245020,"Warthen, Edmund G.","Baxter, Harvey P.","Warthen, Edmund G.",brick,dwelling,14500.0,649,,,cinder block & brick,,pitch,,slate,oil,367.0078125,95.4962145952603
89856,5437 POTOMAC AVENUE NW,,1443,79.0,5/2/1922 12:00:00 AM,1922,,,,,17933.0,Detached,1.0,1.0,building,0.0,,"Offutt, C. A.","Offutt, H. R. & C. A.",1.0,0.0,30.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7954,"Offutt, H. R. & C. A.","Offutt, C. A.","Speet, B.",brick,dwelling,10000.0,219,,solid,concrete,,pitch,brick,slate,hot water,272.6953125,73.0920672396321
89881,6012 NEBRASKA AVENUE NW,,2319,823.0,3/7/1955 12:00:00 AM,1955,,,,,142226.0,Detached,1.0,1.0,building,0.0,,,"Rod, Harry",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,A-63663,"Rod, Harry",, ,,dwelling,0.0,,,,,,,,,,214.046875,62.3195664409511
89931,2950 UNIVERSITY TERRACE NW,,1426,963.0,6/20/1941 12:00:00 AM,1941,,,,,119060.0,Detached,1.0,1.0,building,0.0,,"Adams, James W.","Bachrach, Walter K.",1.0,17.0,76.0,33.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,244908,"Bachrach, Walter K.","Adams, James W.","Demory, W. W.",cinder block & brick,dwelling,20000.0,648,,,cinder block & brick,,pitch,,slate,hot air,738.4765625,132.226766738474
90060,5424 SHERIER PLACE NW,,1443,90.0,1/26/1925 12:00:00 AM,1925,,,,,4126.0,Detached,1.0,1.0,building,0.0,,Sears Roebuck & Co.,"Receweg, Charles",1.0,0.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6542,"Receweg, Charles",Sears Roebuck & Co.,"Butler, T. L.",brick,dwelling,5000.0,277,,solid,concrete,,pitch,brick,,hot water,387.1953125,88.5742971343614
90124,5452 NEBRASKA AVENUE NW,,2024,13.0,3/31/1931 12:00:00 AM,1931,,,,,65491.0,Detached,1.0,1.0,building,0.0,,"Santmyers, George T.","Moore, William L.",1.0,8.0,28.0,36.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,141158,"Moore, William L.","Santmyers, George T.","Johnson, F. M.",brick,dwelling,9000.0,442,,,brick,,pitch,,tin & slate,hot water,175.51953125,53.3205186719297
90131,3311 CATHEDRAL AVENUE NW,,2100,1.0,3/27/1924 12:00:00 AM,1924,,,,,505.0,Duplex,1.0,1.0,building,0.0,,Wardman Const. Co.,"Wardman, Harry/Const. Co./et al",2.0,,,,1.0,0.0,2.0,BKRAFT,1/14/2016 3:20:35 PM,0.0,DC Historical Building Permits Database,7802,Wardman Const. Co.,Wardman Const. Co.,Wardman Const. Co.,brick,dwelling,30000.0,256,,solid,concrete,,pitch,brick,slate,steam,205.796875,65.9260475939496
90156,5159 FULTON STREET NW,,1420,814.0,12/18/1930 12:00:00 AM,1930,,,,,65050.0,Detached,1.0,1.0,building,0.0,,"Jackson, W. F.","Jackson, W. F.",1.0,5.0,31.0,34.0,0.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,138700,"Jackson, W. F.","Jackson, W. F.","Jackson, W. F.",frame,dwelling,3800.0,434,,,concrete block,,pitch,,asphalt shingles,hot water,276.703125,73.9290103244872
90158,5177 FULTON STREET NW,,1420,806.0,9/28/1939 12:00:00 AM,1939,,,,,111284.0,Detached,1.0,1.0,building,0.0,,"Kerrigan, Harry","Delp, Clyde T., Mr. & Mrs.",1.0,5.0,28.0,21.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,226714,"Delp, Clyde T., Mr. & Mrs.","Kerrigan, Harry","Dodd, Grover H.",stone veneer,dwelling,6500.0,619,,,concrete,,pitch,stone,asphalt strip shingles,air conditioning,127.7890625,46.9875578616647
90189,2327 NEBRASKA AVENUE NW,,1400,27.0,6/15/1939 12:00:00 AM,1939,,,,,110404.0,Detached,1.0,1.0,building,0.0,,"Burnette, A. L.","Daughton, R. L.",1.0,6.0,26.0,22.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,223909,"Daughton, R. L.","Burnette, A. L.",Hines Engr. Co.,cinder block & brick&c,dwelling,5200.0,615,,,cinder block,,pitch,,asphalt shingles,oil,217.359375,65.7588515357741
90251,4505 KLINGLE STREET NW,,1608,53.0,8/4/1931 12:00:00 AM,1931,,,,,66242.0,Detached,1.0,1.0,building,0.0,,"Norton, Claude N.",Schwab & Valk,1.0,7.0,34.0,26.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,145405,Schwab & Valk,"Norton, Claude N.",Schwab & Valk,brick,dwelling,11000.0,454,,,brick,,pitch,,slate,hot water,287.83203125,72.373693247226
90380,2928 GARFIELD TERRACE NW,,2113,56.0,1/7/1955 12:00:00 AM,1955,"see Washington Post 27 OCT 1956 pg. C7, Interiors by Ethel Pilson Warren","major renovation 2011-2014, see Washington Post 25 AUG 1956 pg. 42",,,139874.0,Detached,1.0,1.0,building,0.0,,,Meadowbrook Inc.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,3/4/2016 3:13:32 PM,0.0,DC Historical Building Permits Index,A-62238,Meadowbrook Inc.,"Rogers, Joseph M., Jr.","Warren, Monroe",,dwelling,0.0,,,,,,,,,,295.53125,74.1478424127221
90411,5416 NEBRASKA AVENUE NW,,2024,59.0,2/4/1930 12:00:00 AM,1930,class 5,,,,63857.0,Detached,1.0,1.0,building,0.0,,"Gleason, John M.","Jacobson, Edwin",1.0,6.0,25.0,33.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,130418,"Jacobson, Edwin","Gleason, John M.","Jacobson, Edwin",brick & frame,dwelling,9000.0,412,,,concrete blocks,,pitch,,composition shingles,hot water,143.171875,48.1207663530896
90424,4315 HAWTHORNE STREET NW,,1621,66.0,3/26/1930 12:00:00 AM,1930,,,,,64022.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.","Miller, W. C. & A. N.",1.0,8.0,37.0,27.0,0.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,131531,"Miller, W. C. & A. N.","MacNeil, G. E.","Miller, W. C. & A. N.",brick & frame,dwelling,10000.0,415,,,brick,,pitch,,wood shingles,hot water,359.9453125,94.6498882379797
90453,5631 MACARTHUR BOULEVARD NW,,1446,855.0,4/3/1942 12:00:00 AM,1942,,,,,121178.0,Detached,1.0,1.0,building,0.0,,"Beatty, Frank G.","Doyle, Frank M.",1.0,5.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,251782,"Doyle, Frank M.","Beatty, Frank G.", ,cinder block & brick,dwelling,5000.0,681,,,cinder block & brick,,pitch,,slate,oil,164.03125,59.9400526497859
90623,5061 SHERIER PLACE NW,,1414,834.0,6/11/1909 12:00:00 AM,1909,,,,,52593.0,Detached,1.0,1.0,building,0.0,,"Kaldenback, Robert","Episcopo, Pietro",1.0,0.0,18.0,44.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,4813,"Episcopo, Pietro","Kaldenback, Robert", ,frame,dwelling,1000.0,519,,solid,granite,,flat,frame,tin,stove(s),156.80859375,58.662096891184
90648,2809 UNIVERSITY TERRACE NW,,1409,808.0,11/29/1950 12:00:00 AM,1950,,,,,144656.0,Detached,1.0,1.0,building,0.0,,,"Inscoe, Lawrence",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:28 PM,0.0,DC Historical Building Permits Index,A-15170,"Inscoe, Lawrence",, ,,dwelling,0.0,,,,,,,,,,278.6953125,80.8603042973695
90789,5212 MACARTHUR BOULEVARD NW,,1417,833.0,2/18/1896 12:00:00 AM,1896,,,,,41533.0,Detached,1.0,1.0,building,0.0,,"Binsted, T. W.","Knott, W. F.",1.0,0.0,16.0,40.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1132,"Knott, W. F.","Binsted, T. W.","Binsted, T. W.",frame,dwelling,1000.0,203,,solid,stone,,flat,rustic siding,tin,stove(s),140.8125,57.5351254640622
90965,5603 POTOMAC AVENUE NW,,1450,41.0,8/17/1926 12:00:00 AM,1926,,,,,11727.0,Detached,1.0,1.0,building,0.0,,,"Davy, Walter B.",1.0,8.0,24.0,44.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1710,"Davy, Walter B.",,"Davy, Walter B.",frame,dwelling,4500.0,338,,solid,concrete blocks,,pitch,frame,asphalt shingles,hot water,452.65625,96.7136257938533
91121,5200 WATSON STREET NW,,1447,894.0,11/25/1953 12:00:00 AM,1953,,,,,145107.0,Detached,1.0,1.0,building,0.0,,,Donlou Dev. Co.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-49732,Donlou Dev. Co.,, ,,dwelling,0.0,,,,,,,,,,261.46875,69.5792512939811
91122,3708 FULTON STREET NW,,1932,49.0,10/5/1922 12:00:00 AM,1922,index info only - permits from Oct 1922 are missing,,,,,,,,,,,,,,,,,,,,BKRAFT,2/26/2016 9:52:55 PM,0.0,DC Historical Building Permits Index,3464,"Hartung, McK.",, ,brick,dwelling,,,,,,,,,,,145.1875,54.828565119021
91123,3706 FULTON STREET NW,,1932,50.0,10/5/1922 12:00:00 AM,1922,index info only - permits from Oct 1922 are missing,,,,,,,,,,,,,,,,,,,,BKRAFT,2/26/2016 9:52:55 PM,0.0,DC Historical Building Permits Index,3464,"Hartung, McK.",, ,brick,dwelling,,,,,,,,,,,176.109375,61.7933980846831
91125,3712 FULTON STREET NW,,1932,54.0,10/5/1922 12:00:00 AM,1922,index info only - permits from Oct 1922 are missing,,,,,,,,,,,,,,,,,,,,BKRAFT,2/26/2016 9:52:55 PM,0.0,DC Historical Building Permits Index,3464,"Hartung, McK.",, ,brick,dwelling,,,,,,,,,,,168.4296875,60.0676839764204
91126,3710 FULTON STREET NW,,1932,808.0,10/5/1922 12:00:00 AM,1922,index info only - permits from Oct 1922 are missing,,,,,,,,,,,,,,,,,,,,BKRAFT,2/26/2016 9:52:55 PM,0.0,DC Historical Building Permits Index,3464,"Hartung, McK.",, ,brick,dwelling,,,,,,,,,,,171.9609375,61.0319498392346
91127,3714 FULTON STREET NW,,1932,46.0,10/5/1922 12:00:00 AM,1922,index info only - permits from Oct 1922 are missing,,,,,,,,,,,,,,,,,,,,BKRAFT,2/26/2016 9:52:55 PM,0.0,DC Historical Building Permits Index,3464,"Hartung, McK.",, ,brick,dwelling,,,,,,,,,,,160.390625,57.6881851264216
91267,5020 LOWELL STREET NW,,1435,42.0,6/5/1937 12:00:00 AM,1937,,,,,76255.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Johansen, Paul H.",1.0,7.0,42.0,24.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,203248,"Johansen, Paul H.","Cappelman, Eimer",Carr (O. T. & W. A.) Inc.,brick & tile,dwelling,10000.0,576,,,cinder block,,pitch,,slate,hot water,218.33984375,63.87736445129
91285,4425 LOWELL STREET NW,,1606,70.0,4/16/1924 12:00:00 AM,1924,two one-story and one two-story,,,,715.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",3.0,4.0,30.0,28.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8619,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",frame,dwelling,19000.0,258,,solid,concrete,,pitch,frame,shingles,hot water,372.60546875,81.3543177849733
91286,4429 LOWELL STREET NW,,1606,71.0,4/16/1924 12:00:00 AM,1924,two one-story and one two-story,,,,716.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",3.0,4.0,30.0,28.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8619,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",frame,dwelling,19000.0,258,,solid,concrete,,pitch,frame,shingles,hot water,220.828125,65.2566422967607
91287,4421 LOWELL STREET NW,,1606,63.0,4/16/1924 12:00:00 AM,1924,two one-story and one two-story,,,,714.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",3.0,4.0,30.0,28.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8619,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",frame,dwelling,19000.0,258,,solid,concrete,,pitch,frame,shingles,hot water,366.2265625,86.0116861016857
91317,5315 EDMUNDS PLACE NW,,1417,828.0,10/19/1939 12:00:00 AM,1939,,,,,111520.0,Detached,1.0,1.0,building,0.0,,"Helsley, O. L.","Helsley, O. L.",1.0,5.0,25.0,20.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,227298,"Helsley, O. L.","Helsley, O. L.","Helsley, O. L.",cinder block & brick,dwelling,3500.0,620,,,cinder block & brick,,pitch,,slate,gas,168.01953125,52.9468702205016
91404,5416 MACARTHUR BOULEVARD NW,,1444,823.0,12/3/1913 12:00:00 AM,1913,,,,,31823.0,Detached,1.0,1.0,building,0.0,,"Vaughn, R. I.","Hamilton, Benjamin Frank",1.0,0.0,26.0,29.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2462,"Hamilton, Benjamin Frank","Vaughn, R. I.","Hamilton, Benjamin Frank",frame,dwelling,2900.0,769,,solid,concrete & brick,,pitch,wood siding,slate,steam,209.3125,62.2594552161813
91523,3608 NORTON PLACE NW,,1914,34.0,10/29/1919 12:00:00 AM,1919,,,,,22064.0,Detached,1.0,1.0,building,0.0,Yes,"Reeve, W. R.","Kirkham, Ralph W.",1.0,0.0,43.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2710,"Kirkham, Ralph W.","Reeve, W. R.","Reeve, W. R.",frame,dwelling,6500.0,181,,solid,concrete,,pitch,shingles,comp,hot air,322.5078125,75.6568939704676
